ID,Title,Forum,DateTime,Message
4117263,Little things for the house that make life easier - Iâ€™m doing a shop,_chat,2021-01-03 19:08:54.000 +0000,"These are useful for remote controls and glasses:

[[https://www.amazon.co.uk/gp/product/B06XRHWJKF/ref=ppx_yo_dt_b_asin_title_o00_s00?psc=1&tag=mumsnetforu03-21&ie=UTF8]]"
4150323,New approach - inspiration needed,weight_loss_chat,2021-01-30 18:18:52.000 +0000,"This book was quite simple and helpful I thought.

[[https://www.amazon.co.uk/Pillar-Plan-Relax-Longer-Healthier/dp/0241303559/ref=sr_1_1?dchild=1&crid=Y8Z2A910XWBE&keywords=four+pillar+plan&sprefix=four+pillar+plan%2Caps%2C150&tag=mumsnetforu03-21&qid=1612030599&sr=8-1]]

He has a new talk thing I noticed about cravings on the BBC.. more here

[[https://www.bbc.co.uk/programmes/articles/3rZDq55cwxHmNvP2TYLH3Rg/dr-rangan-chatterjee-five-ways-to-manage-your-food-and-feelings-this-january]]"
4150323,New approach - inspiration needed,weight_loss_chat,2021-01-31 19:14:31.000 +0000,"Iâ€™ve just bought Ottolenghiâ€™s new book [[https://www.amazon.co.uk/Ottolenghi-FLAVOUR-Yotam/dp/1785038931/ref=sxts_sxwds-bia-wc-nc-drs1_0?hvlocphy=1007043&psc=1&hvnetw=g&keywords=ottolenghi+flavour&hvadid=410029730583&pd_rd_i=1785038931&qid=1612120314&cv_ct_cx=ottolenghi+flavour&dchild=1&gclid=Cj0KCQiAx9mABhD0ARIsAEfpavSyseqPCsRvWB8DFkfskjh3usIfcmF8YfL8FtEBDEiQBPiY0jeNcoQaAtJsEALw_wcB&hydadcr=24404_1748884&pf_rd_p=064f3b9c-d259-4e12-8f92-b2c5e1989ffb&pd_rd_wg=5MNrL&pf_rd_r=C2TQWW2QF5E2BAGRD8EB&hvdev=t&hvqmt=e&pd_rd_w=cG3Rh&tag=mumsnetforu03-21&hvtargid=kwd-883791632578&pd_rd_r=bbb36369-1b47-4668-9f72-941ed7e9da29&adgrpid=86345195417&hvrand=10521244003272723853&sr=1-1-606822b7-04c2-4c74-a611-acbe80e94641 Flavour]]. Itâ€™s not marketed as a health book, but the recipes look delicious and healthy - mainly veggie dishes. I canâ€™t wait to get started on some of them."
4138694,Essential oil diffusers,housekeeping,2021-01-31 20:36:46.000 +0000,I bought this one after reading the other thread and it's my new favourite thing! [[https://www.amazon.co.uk/ASAKUKI-Essential-Ultrasonic-Aromatherapy-Humidifier/dp/B07N6589V9/ref=asc_df_B07N6589V9/?hvlocphy=1007341&linkCode=df0&hvptwo&psc=1&hvnetw=g&hvadid=218289146321&hvpone&hvlocint&hvpos&hvdev=c&hvdvcmdl&hvqmt&tag=mumsnetforu03-21&hvtargid=pla-756150702888&hvrand=17155359473289853414]]
4150827,To think that this is worrying from a nearly 4 year old?,am_i_being_unreasonable,2021-01-30 15:41:55.000 +0000,"My 4 year old has said today we are being constantly followed in the house by red dots [confused] She hasnâ€™t said anything similar to what yours did - yet - but the conversation takes such a weird turn sometimes I wouldnâ€™t be surprised!

Mine also is very competitive - I like playing board games where you all work together. I like this one itâ€™s us vs the volcano 
 
[[https://www.amazon.co.uk/Peaceable-Kingdom-Dinosaur-Escape-Cooporative/dp/B00S288BKI/ref=mp_s_a_1_2?dchild=1&keywords=peaceable+kingdom&sprefix=peacea&tag=mumsnetforu03-21&qid=1612021024&sr=8-2]]"
4133832,50 Book Challenge 2021 Part Two,what_were_reading,2021-01-16 09:00:13.000 +0000,The *Victoria Wood* biography that a few people here enjoyed last year is on [[https://www.amazon.co.uk/dp/B0882QXQFH/ref=s9_acsd_hps_bw_c2_x_0_i?pf_rd_m=A3P5ROKL5A1OLE&pf_rd_p=f919c5f8-edf0-4006-8e4e-0da74f867846&pf_rd_r=SM38ES9X5W2Y1KHR1K47&pf_rd_s=merchandised-search-2&pf_rd_t=101&tag=mumsnetforu03-21&pf_rd_i=5400977031 Kindle Daily Dea]]l.
4141139,Parental Alienation,divorce_separation,2021-01-29 16:39:48.000 +0000,"[[https://www.amazon.co.uk/When-Dad-Hurts-Mom-Witnessing/dp/0425200310/ref=mp_s_a_1_1?hvlocphy=9045296&hvnetw=g&keywords=when+dad+hurts+mom&hvadid=259147887824&qid=1611938343&dchild=1&gclid=CjwKCAiAgc-ABhA7EiwAjev-j5Fckp6mKrsXAmFKaCVhQfe-E9VQuzofbEQr9YMd7d2OnvB8fJpd-xoCw1cQAvD_BwE&hydadcr=16905_1798529&hvdev=m&hvqmt=e&tag=mumsnetforu03-21&hvtargid=kwd-308442676245&adgrpid=54700004313&hvrand=3722077420760949399&sr=8-1]]

This one xx"
4133864,Recommend me stuff that makes your life better!,_chat,2021-01-17 15:30:19.000 +0000," I got this one last week and so far so good. I feel slightly more toned and my knee pain is improved [[https://www.amazon.co.uk/gp/aw/d/B073G8LL59/ref=ya_aw_od_pi?psc=1&tag=mumsnetforu03-21&ie=UTF8]] 

What benefits did your MIL get with hers?"
4133864,Recommend me stuff that makes your life better!,_chat,2021-01-15 01:21:05.000 +0000,"Nightlights like these, look particularly good against textured stone tiles or natural walls.

Very relaxing, I sit in the dark of an evening and can walk all round my downstairs without switching on a light.

[[https://www.amazon.co.uk/Integral-Auto-Sensor-Night-Light/dp/B00DG1HHL0?tag=mumsnetforu03-21]]"
4158314,Travel / pop up cots?,parenting,2021-02-06 19:19:01.000 +0000,"Hi, we have this one which still fits our tall 2 year-old DD: [[https://www.amazon.co.uk/dp/B004AHLMEM/ref=cm_sw_r_cp_api_i_B3ZD7DPT1F4Y94J0MN0V?tag=mumsnetforu03-21]]

Itâ€™s a proper full-sized travel cot (120x60cm) and packs away neatly in a travel bag. Itâ€™s v sturdy/stable and easy to set up as long as you follow the directions.

Unfortunately like most travel costs the â€˜mattressâ€™ is terrible so if you want to use it for holiday Iâ€™d buy an extra folding mattress."
4147498,Guess what I've been sent...,mumsnet_classics,2021-01-29 23:51:39.000 +0000,"Here's a nice little book written before minge crystals became fashionable:

[[https://www.amazon.co.uk/Little-Book-Minge-Topiary/dp/1843170515?tag=mumsnetforu03-21]]"
4159109,House warming hamper,_chat,2021-02-07 17:31:42.000 +0000,"My sister in law has just moved house. Mid 30s 2 kids and not first home so they have most things they need.

So I thought it might be nice to put together a â€˜hamperâ€™ of useful bits and bobs. Like these milk bottle tops which we love. [[https://www.amazon.co.uk/Topster-Reusable-Milk-Pourer-Green/dp/B07WRG4KL6/ref=sr_1_9?dchild=1&crid=3TF6JXTJAEYAY&keywords=milk+bottle+tops&sprefix=Milk+bottle%2Caps%2C175&tag=mumsnetforu03-21&qid=1612719043&sr=8-9]] 

Any other suggestions?"
4138070,Sherlock Holmes for primary age ,_chat,2021-01-16 22:38:54.000 +0000,"Thereâ€™s a Baker St Irregulars comic book - itâ€™s SH canon but set after his death.
[[https://www.amazon.co.uk/Adventure-Phantom-Drury-Street-Irregulars/dp/1445103435/ref=mp_s_a_1_4?dchild=1&keywords=baker+street+irregulars&sprefix=baker+st&tag=mumsnetforu03-21&qid=1610836602&sr=8-4]]"
4137047,5 month old LOVES food,weaning,2021-01-16 22:15:45.000 +0000,"Based on your reply, there are two books I would like to recommend. 
The first one is a cookbook called On the side, by Ed Smith. It is by far, the book that suggest diet fort the widest variety of vegetable . Plenty of recipes with lentils and chickpeas as well. Just remember that you can not add salt until you have removed the baby's plate. 
The other is not a cookbook but a reflection on how we eat and how we discover it form early age. It is called First bites by Bee Wilson. [[https://www.amazon.co.uk/First-Bite-How-Learn-Eat/dp/0465064981?tag=mumsnetforu03-21]]

When starting with fruit, you can make apple sauce but simmering piece of apples in minimal water. Pear sauce is equally delicious, and pear will develop a sort of vanilla taste when cooked. Banana is easier poached if baby hasn't developed mastication (boiling water, cut pieces of banana, cook for 2 min, remove banana without  adding any water, blend or crush) 
If you can, don't used canned fruit. A canned apricot tastes nothing like a real one. 
My strongest recommendation remains to avoid the baby snack food aisle and the baby crips, baby puffs, baby bars. Processed food are addictive, nutrition void  and don't taste like and altered tastebuds is recognised as a consequence of processed food [[https://life.spectator.co.uk/articles/processed-food-is-having-a-sinister-effect-on-our-taste-buds/]]"
4120313,50 Book Challenge 2020 Part Eleven,what_were_reading,2020-12-30 17:43:33.000 +0000,"Wow, there's been a real spurt of reading action at the end of this year - maybe a consequence of so many people being put into tier 4/unable to see family? I know I've been reading more than usual just to avoid the squabbling from the DCs...

Thank you very much for your thoughtful reviews, *Keith* - I really enjoyed reading them!

Thank you also to *southeastdweller* for keeping these threads going all year (and for heeding our pleas for a final 2020 one - I've got lots of reviews to catch up on and would feel weird putting them on a 2021 thread!)

I'm now on books 95 and 96 (and am wondering whether I can push through to 100 with a bit of judicious children's book reading, or whether this is a futile goal and I'm only cheating myself [grin]) so I'm going to update in batches as I can't face doing all of the reviews at once.

*The Carer by Deborah Moggach*
Enjoyably tart book about two late middle-aged siblings whose lives are turned upside-down when their father gets a new live-in carer. At first, Robert and Phoebe see Mandy as a complete â€œtreasureâ€ â€“ yes, sheâ€™s a bit â€œcommonâ€, but she seems devoted and enthusiastic about her work and they are relieved that they can pay her to do the caring that they donâ€™t want to/canâ€™t do themselves. But their father (an octogenarian professor emeritus of particle physics) seems to be changing oddly under Mandyâ€™s influence, and the siblings start to wonder if all is as it seemsâ€¦ Things come to a head halfway through the book (not in the way that Iâ€™d expected!) and all sorts of things come out of the woodwork; the second half of the book examines the fall-out and the events leading up to it from various perspectives. Iâ€™d assumed this was going to be a Sophie Hannah-style thriller with a devious â€œtwistâ€ but it wasnâ€™t like that at all. Instead, Moggach casts a rather beady eye on family relationships (between parents and children, between siblings, and between spouses), on ageing, and on the interplay between money, intelligence, success and opportunity. The characters are realistically unlikeable at times and, although thereâ€™s a certain amount of social satire going on, there isnâ€™t a lot of flab either. I enjoyed this a lot!

*The Deaths of December by Susi Holliday*
Competent police procedural that I bought in a charity shop last January and have been saving up for Christmas this year. A serial killer (referred to for most of the book as â€œThe Photographerâ€) sends a grisly advent calendar to the local CID; behind most of the doors is a photograph of a crime scene from an unsolved murder, which only the killer could have taken. Needless to say, there is also an elaborate code involved, linking dates, locations and numbered doors on the calendar. Can the police catch the killer before the last few empty doors are filled? (Yes, of course they can.) There was nothing earth-shattering about this book, but the writing was not terrible and the exploration of the charactersâ€™ back stories raised it above many other pot-boilers of this type.

*The Thirteen Days of Christmas by Jenny Overton*
A childhood favourite that I havenâ€™t read for ages, which was brought to mind recently by a conversation with DD (and I see that *ChessieFL* also read it very recently). I was fretting that it wouldnâ€™t live up to my memories of it, but I neednâ€™t have worried â€“ it was wonderful [smile]. The four Kitson children live with their widowed father Ralph; the oldest daughter, Anne (who prefers to be known as â€œAnnapleâ€ because she has romantic notions) is being wooed by the wealthy young merchant Francis Vere, but wonâ€™t have him because she feels that he is too prosaic. The younger three children conspire to get Annaple married off (partly because theyâ€™ve had enough of her terrible cooking), and egg Francis on to think of more and more ludicrously romantic gifts to present to Annaple on each of the twelve days of Christmas.

Like a lot of my favourite books from childhood (it was first published in 1974, and I would have read it in the mid-1980s), it involves a historical setting â€“ weirdly, this is never mentioned explicitly, but judging from Shirley Hughesâ€™ illustrations, I reckon itâ€™s some time in the second half of the 17th century. The setting, the understated period details and the spare but evocative language all meant that this was a magical read for me â€“ like *The Children of Green Knowe* and *The Dark is Rising*, both of which Iâ€™ve also just re-read. Like those books, it is really wonderful at evoking atmosphere â€“ each of the chapters is titled with the relevant feast for that day (so not just St Stephenâ€™s Day, but also Churching Day, Adamâ€™s Day, Eveâ€™s Day and Dancing Day). The celebrations and carols for that day frame the action, and give a real sense of Christmastide as a time for communal celebration rather than just personal feasting/present acquisition or sickly â€œfamily timeâ€ as modern books tend to emphasise. I donâ€™t know why itâ€™s taken me so long to re-read this (probably because it was in a box under my bed until a couple of months ago [blush]) but itâ€™s definitely going to be a regular re-read from now on!

*Dead Famous by Greg Jenner*
I started this months ago and then got bogged down and distracted by other books. Once Iâ€™d got going again, I flew through it! Itâ€™s an entertaining but fundamentally serious-minded look at the history of celebrity: when did we start to have â€œcelebritiesâ€, what is the difference between â€œcelebrityâ€, â€œfameâ€ and â€œnotorietyâ€, and how did people become (and stay) famous in the past? There are loads of colourful and entertaining anecdotes, as you would expect, but there is also a serious attempt to grapple with cultural theory and to put it in its proper context (as the historical consultant for Horrible Histories, I reckon Greg Jenner is probably uniquely suited to this job). Chapters cover the routes to stardom, money, celebrity bodies and merchandise, and everything is meticulously referenced (he mentions in the epilogue that it took him 6 years and 1.4 million words of notes to put this book together, and I believe it â€“ it even spills over [[https://www.gregjenner.com/dead-famous-full-references-bibliography/ onto his website]]!). Among the more obvious suspects like Byron, Lizst and WG Grace, you get to find out about the now-forgotten stars of their age, like the firebrand Tory clergyman Henry Sacheverell (arguably the first modern â€œcelebrityâ€), the sultry dancer ClÃ©o de MÃ©rode (whose affair with King Leopold of Belgium led to the brilliant portmanteau nickname ClÃ©opold, and whose fans were creepily obsessed with her ears), the â€œdivine Master Bettyâ€ (a Regency child star who was a cross between Shirley Temple and The Beatles), and, er, Clara the Rhino (who was the hottest star to tour 1740s Europe).

*A Christmas Carol by Charles Dickens*
Havenâ€™t read this for years, but it was a lovely way to spend Christmas/Boxing Day (I listened to the Hugh Grant version that Audible are giving away free at the moment). Iâ€™d forgotten how funny some of it is!

*Grimble and Grimble at Christmas by Clement Freud*
Another book I havenâ€™t read for at least 20 years! Grimble is a boy of about 10 (â€œYou may think it is silly to say someone is ^about^ ten, but Grimble had rather odd parents who were very vague and seldom got anything completely rightâ€). This book is really two long short-stories put together. In the first, Grimble comes home from school one Monday to find an empty house; his parents have left a globe with two flags stuck in it, one in England (saying â€œGRIMBLEâ€) and one in Peru (saying â€œUSâ€). Further notes around the house (his parents like leaving cryptic and sometimes trolling notes around the house) suggest five different people he can call on while they are away, from Colonel Featherstone to the station master. Each day, he calls on a different person, only to find that they are also mysteriously out and have left him notes with instructions on how to make dinner. In this way, he manages to spend the time until his parents return. The second half is about Grimbleâ€™s attempts to earn enough money for a â€œproperâ€ Christmas because he thinks that his parents will be too forgetful/disorganised to do it themselves (not quite as sad or neglectful as that makes it sound!).

The book is illustrated by Quentin Blake, and is a bizarre mixture of surreal humour and cookery advice (Clement Freud was both a food writer and an MP when he wrote this book) that was right up my street. To give you a flavour of it: [Grimbleâ€™s parents have sent him a telegram saying â€œTHINKING ABOUT YOU. MESSAGE IN THE IRONING CUPBOARD. DONâ€™T FORGET TEETH. LOVE FATHER AND MOTHER.â€]

â€œHe went up to the ironing cupboard, rummaged about a bit among the clothes, and finally in the pocket of his bathing trunks he found the message. It was written in green ink on a large squashed-fly biscuit and said, DO NOT EAT THIS BISCUIT BECAUSE EATING GREEN INK IS BAD FOR YOU. LOVE FATHER AND MOTHER. â€˜If that is a grown-up joke I am glad I am a child,â€™ though Grimble, brushed his teeth angrily, and looked at the list of people his parents had told him to go and see if he needed anything.â€

*Ruth's First Christmas Tree by Elly Griffiths*
I downloaded this 6 months ago as a [[https://www.amazon.co.uk/Ruths-First-Christmas-Tree-Galloway-ebook/dp/B009P1WFEY?tag=mumsnetforu03-21 Kindle freebie]] and this seemed as good a time as any to read it. Itâ€™s a short story that is number 4.5 in the series, going between *A Room Full of Bones* and *A Dying Fall* (indeed, thereâ€™s a long excerpt from the latter at the end of this book). It was weird going back so far in the series now that Iâ€™m on book 12 and a lot has happened in Ruthâ€™s turbulent love/professional/crime-fighting life! The story itself is pretty short but sweet â€“ not the most enthralling mystery (in fact there are a couple of loose ends left untied) but a nice, easy, atmospheric read for fans of the series."
4106437,To ask how you manage your chronic pain?,am_i_being_unreasonable,2020-12-15 11:24:26.000 +0000,Can recommend Pain is Really Strange [[https://www.amazon.co.uk/dp/1848192649/ref=cm_sw_r_cp_api_fabc_tZj2Fb22KFY56 https://www.amazon.co.uk/dp/1848192649/ref=cm]][[https://www.amazon.co.uk/dp/1848192649/ref=cm_sw_r_cp_api_fabc_tZj2Fb22KFY56 sw]]w_[[https://www.amazon.co.uk/dp/1848192649/ref=cm_sw_r_cp_api_fabc_tZj2Fb22KFY56 r]][[https://www.amazon.co.uk/dp/1848192649/ref=cm_sw_r_cp_api_fabc_tZj2Fb22KFY56 cp]]p_[[https://www.amazon.co.uk/dp/1848192649/ref=cm_sw_r_cp_api_fabc_tZj2Fb22KFY56 api]][[https://www.amazon.co.uk/dp/1848192649/ref=cm_sw_r_cp_api_fabc_tZj2Fb22KFY56 fabc]]c_[[https://www.amazon.co.uk/dp/1848192649/ref=cm_sw_r_cp_api_fabc_tZj2Fb22KFY56 tZj2Fb22KFY56]]
4108294,Black pyjamas for skinny goth 11yo? Please?,Christmas,2020-12-16 19:54:00.000 +0000,"I haven't seen any plain black ones, but if you popped the top of this set into the wash with one of those washing machine black dyes (and maybe the bottoms too so they aren't different shades of black) you would have a completely black set
[[https://www.ebay.co.uk/itm/Kids-Girls-Boys-PJs-Plain-Color-Stylish-Color-Cotrast-Pajamas-Set-Age-5-13-Years/152064151262?hash=item2367bacede:g:z90AAOSwNCtb3-tY&var=451264896727]]

[[https://www.amazon.co.uk/Dylon-Machine-Intense-Black-Powder/dp/B071LNN3XJ?tag=mumsnetforu03-21]]"
4103668,Post war/ Berlin wall books,what_were_reading,2020-12-11 11:41:32.000 +0000,"This history of the Berlin Wall is excellent: [[https://www.amazon.co.uk/Berlin-Wall-August-November-reissued/dp/1526614278/ref=asc_df_1526614278/?hvlocphy=9045953&hvlocphy=9045953&linkCode=df0&hvptwo&hvptwo&psc=1&psc=1&hvnetw=g&hvnetw=g&hvadid=394283766178&hvadid=394283766178&hvpone&hvpone&hvlocint&hvlocint&ref&th=1&hvpos&hvpos&hvdev=m&hvdev=m&hvdvcmdl&hvdvcmdl&hvqmt&hvqmt&tag=mumsnetforu03-21&hvtargid=pla-835074144873&hvtargid=pla-835074144873&hvrand=14609434811855932065&hvrand=14609434811855932065&adgrpid=81876191997]]

And Stasiland by Anna Funder is brilliant on life in East Germany."
4108257,Please settle a Christmas tree situation between DH &amp; I...,am_i_being_unreasonable,2020-12-16 21:45:39.000 +0000,"Something like these to pop over the top would be an easy fix

[[https://www.very.co.uk/200-led-copper-horsetail-christmas-tree-lights/1600362853.prd]]

[[https://www.amazon.co.uk/spot-Cascading-Light-Cool-Christmas-Decoration/dp/B08J7TMJD6/ref=asc_df_B08J7TMJD6/?hvlocphy=1007432&linkCode=df0&hvptwo&psc=1&hvnetw=g&hvadid=463052106397&hvpone&hvlocint&hvpos&hvdev=c&hvdvcmdl&hvqmt&tag=mumsnetforu03-21&hvtargid=pla-1049084260048&hvrand=16602169756223810148]]"
4106813,Hit me with your stress busting tips that actually work!,_chat,2020-12-16 08:55:11.000 +0000,"As a pp said, I'd recommend Yoga with Adriene on You Tube. A lot of the practices are 10-15 mins long. There are specific ones for stress/anxiety, I did a great 10 min bedtime yoga one the other day too.

Trying to find 5 mins in the day to do mindful breathing will also work wonders - Look up 3-4-5 breathing or box breathing. Use free insight timer app to set a timer and ambient noise.

Also look up this [[https://www.amazon.co.uk/Feel-Better-Your-Daily-Great/dp/0241397804/ref=sr_1_1?tag=mumsnetforu03-21 Dr Chaterjee Book]] It is a whole book of 5 minute 'health snacks' to improve your wellbeing. I've got all his books and listen to his podcast regularly, but for someone struggling to know where to start this is really accessible. He recommends picking 3 5 minute things to do each day, it would be an excellent start."
4107439,Football mad 10 year old girl ideas,Christmas,2020-12-15 19:39:48.000 +0000,"this book is rated highly by people with 10 year olds who like football (according to amazon reviews)
[[https://www.amazon.co.uk/dp/1406383325/ref=bseries_primary_1_1406383325?tag=mumsnetforu03-21]]
and maybe some of those chocolate footballs (i'm not sure if amazon do them, but a quick google would tell you)"
4107124,Best selection tin of chocolates?,Christmas,2020-12-15 15:32:20.000 +0000,[[https://www.amazon.co.uk/dp/B01DQUV9JQ/ref=cm_sw_r_cp_apa_fabc_xAn2Fb5EW473C?tag=mumsnetforu03-21]]
4125234,Books for 16yo on toxic behaviour in relationships?,_chat,2021-01-04 19:46:10.000 +0000,"My dd aged 17 and I have just finished this -

Mummyâ€™s Little Angels: A motherâ€™s agonising story of losing her sons to a murderous father [[https://www.amazon.co.uk/dp/0091958571/ref=cm_sw_r_cp_api_fabc_G.28Fb5VBE5X3?tag=mumsnetforu03-21]]

Not sure if itâ€™s the right sort of thing but the poor womanâ€™s sons were murdered by her abusive husband who she got together with when she was just 16 (he was older). The majority of the book is about how he gradually controlled her more and more and how she didnâ€™t see it creeping up on her as she didnâ€™t recognise signs of early abuse. Well worth a read. The author is now an advocate against domestic violence. 

I actually think all teenagers 16 plus should read it."
4118531,Anyone doing Dry January 2021?,alcohol_support,2021-01-01 19:53:44.000 +0000,"Iâ€™ve so far discovered tonic with half a lemon squeezed in gives me a â€˜jaw smackâ€™ similar to wine, so thatâ€™s good. Iâ€™m just booorrrreeddd! Would go and sort out a drawer or something, but have been sorting all day so canâ€™t be arsed!

I have some of [[https://www.amazon.co.uk/Not-Vodka-Stryyk-0-0-Alcohol/dp/B07NNXF8MZ/ref=pd_lpo_370_t_2/262-3568799-5996743?psc=1&pf_rd_p=7b8e3b03-1439-4489-abd4-4a138cf4eca6&_encoding=UTF8&pd_rd_wg=iEQaf&pf_rd_r=QJE7NJ4408Z168Q0WJFX&pd_rd_i=B07NNXF8MZ&pd_rd_w=tHv3H&tag=mumsnetforu03-21&refRID=QJE7NJ4408Z168Q0WJFX&pd_rd_r=9ed436ac-0baa-47f0-8fe5-4490be56d53d this]] arriving tomorrow... seems people either love or hate it, so will see and report back."
4117403,Can you find me a dressing gown at a price which doesn't require me to remortgage?,style_and_beauty,2020-12-28 10:03:05.000 +0000,I have this one [[https://www.amazon.co.uk/FLYF-Ladies-Dressing-Bathrobe-Loungewear/dp/B07YP4D53J/ref=sr_1_287?dchild=1&keywords=Fleece+dressing+gown&tag=mumsnetforu03-21&qid=1609149659&sr=8-287]] its so soft and snuggly
4117403,Can you find me a dressing gown at a price which doesn't require me to remortgage?,style_and_beauty,2021-01-11 04:49:12.000 +0000,"Have you found one yet  ?

This has the same colours! [[https://www.amazon.co.uk/dp/B08QZDTLT8/ref=cm_sw_r_cp_api_fabc_zH9-FbVPP3E6N?psc=1 https://www.amazon.co.uk/dp/B08QZDTLT8/ref=cm]][[https://www.amazon.co.uk/dp/B08QZDTLT8/ref=cm_sw_r_cp_api_fabc_zH9-FbVPP3E6N?psc=1 sw]]w_[[https://www.amazon.co.uk/dp/B08QZDTLT8/ref=cm_sw_r_cp_api_fabc_zH9-FbVPP3E6N?psc=1 r]][[https://www.amazon.co.uk/dp/B08QZDTLT8/ref=cm_sw_r_cp_api_fabc_zH9-FbVPP3E6N?psc=1 cp]]p_[[https://www.amazon.co.uk/dp/B08QZDTLT8/ref=cm_sw_r_cp_api_fabc_zH9-FbVPP3E6N?psc=1 api]][[https://www.amazon.co.uk/dp/B08QZDTLT8/ref=cm_sw_r_cp_api_fabc_zH9-FbVPP3E6N?psc=1 fabc]]c_[[https://www.amazon.co.uk/dp/B08QZDTLT8/ref=cm_sw_r_cp_api_fabc_zH9-FbVPP3E6N?psc=1 zH9-FbVPP3E6N?psc=1]]"
4117403,Can you find me a dressing gown at a price which doesn't require me to remortgage?,style_and_beauty,2020-12-27 17:43:07.000 +0000,"OH MY GOD.

Rainbows and pigs. 

[[https://www.amazon.co.uk/DDSCB-Dressing-Rainbow-Nightwear-Loungewear/dp/B08NGDTRFM/ref=mp_s_a_1_62?dchild=1&rnid=1642204031&s=clothing&keywords=Dressing+gown+rainbow&tag=mumsnetforu03-21&qid=1609089826&sr=1-62#immersive-view_1609090930118]]"
4117403,Can you find me a dressing gown at a price which doesn't require me to remortgage?,style_and_beauty,2020-12-27 20:33:58.000 +0000,"OK, I know it's not multicoloured, and it's only polyester fleece, but it's lovely and  long and warm. I have the hoodless one in a dark purple. When I have to upgrade it I am going to go for [[https://www.amazon.co.uk/gp/product/B08CRGS9QL/ref=ppx_yo_dt_b_search_asin_title?psc=1&th=1&tag=mumsnetforu03-21&ie=UTF8 this one]]"
4117403,Can you find me a dressing gown at a price which doesn't require me to remortgage?,style_and_beauty,2020-12-27 17:25:27.000 +0000,"Not the same pattern, but similar colours [[https://www.amazon.co.uk/linenHall-Checkers-Multi-Colours-Luxurious/dp/B087HYWZ69/ref=mp_s_a_1_25?dchild=1&psc=1&keywords=multi%2Bbathrobe&th=1&tag=mumsnetforu03-21&qid=1609089857&sr=8-25]]"
4129275,Are there no books with female protagonists 40 and over???,am_i_being_unreasonable,2021-01-08 21:22:30.000 +0000,"Starhawk's [[https://starhawk.org/writing/books/the-fifth-sacred-thing/  The Fifth Sacred Thing]] and [[https://starhawk.org/writing/books/city-of-refuge/ City  of Refuge]]
Fantasy, Dystopian fiction Maya Greenwood at different ages, begins with [[https://www.amazon.co.uk/WALKING-MERCURY-Maya-Greenwood-Starhawk/dp/0553378392/ref=mpsa11?dchild=1&keywords=walking+to+mercury&qid=1610140926&sr=8-1 Walking to Mercury]] in her teens

[[https://saraparetsky.com/books/novels/ Sara Paretsky]] wonderful VI Warskawski

[[https://www.suegrafton.com/bookshelf.php Sue Grafton]] fabulous Kinsey Malone  

"
4129275,Are there no books with female protagonists 40 and over???,am_i_being_unreasonable,2021-01-09 03:49:58.000 +0000,"The Whitstable Pearl mysteries by Julie Wassmer are great. Pearl is restaurant owner and also private detective in her forties.

[[https://www.amazon.co.uk/gp/kindle/series/B0888VGMB3?tag=mumsnetforu03-21]]"
4131611,Almond Scented Bath or Shower Products (not L'Occitane),style_and_beauty,2021-01-10 21:06:13.000 +0000,"[[https://www.amazon.co.uk/Weleda-Almond-Sensitive-Skin-Body/dp/B01COTOJHE/ref=sr_1_1?dchild=1&keywords=weleda+almond+shower&tag=mumsnetforu03-21&qid=1610312697&sr=8-1 Weleda Almond Body Wash]] is lovely, mild but with a nice Almond scent and very soothing."
4125585,Touch on/off lamp that you can touch at the top?,_chat,2021-01-09 18:32:50.000 +0000,"Amazon has this:

LED Night Light, Smart Bedside Table Lamp, Touch Control, Dimmable, USB Rechargable, Portable, Color Changing RGB for Kids, Bedroom, Camping (Warm White) [[https://smile.amazon.co.uk/dp/B07JW1LM88/ref=cm_sw_r_cp_api_fabc_jxF-FbRF6XMZT?_encoding=UTF8&psc=1 https://smile.amazon.co.uk/dp/B07JW1LM88/ref=cm]][[https://smile.amazon.co.uk/dp/B07JW1LM88/ref=cm_sw_r_cp_api_fabc_jxF-FbRF6XMZT?_encoding=UTF8&psc=1 sw]]w_[[https://smile.amazon.co.uk/dp/B07JW1LM88/ref=cm_sw_r_cp_api_fabc_jxF-FbRF6XMZT?_encoding=UTF8&psc=1 r]][[https://smile.amazon.co.uk/dp/B07JW1LM88/ref=cm_sw_r_cp_api_fabc_jxF-FbRF6XMZT?_encoding=UTF8&psc=1 cp]]p_[[https://smile.amazon.co.uk/dp/B07JW1LM88/ref=cm_sw_r_cp_api_fabc_jxF-FbRF6XMZT?_encoding=UTF8&psc=1 api]][[https://smile.amazon.co.uk/dp/B07JW1LM88/ref=cm_sw_r_cp_api_fabc_jxF-FbRF6XMZT?_encoding=UTF8&psc=1 fabc]]c_[[https://smile.amazon.co.uk/dp/B07JW1LM88/ref=cm_sw_r_cp_api_fabc_jxF-FbRF6XMZT?_encoding=UTF8&psc=1 jxF-FbRF6XMZT?_encoding=UTF8&psc=1]]

Wayfair:
https://www.wayfair.co.uk/lighting/pdp/zipcode-design-shawn-50cm-table-lamp-qgl6226.html?piid=27666335 "
